Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
18:23:03.839	HC-06(00:0C:BF:11:35:3A)	-0.536	0.486	0.723	-6.348	6.836	0.183	38.040	30.465	92.159	-30465.0	-5893.0	1018.0	0.000	null	null	null	null	2631	
18:23:03.907	HC-06(00:0C:BF:11:35:3A)	-0.524	0.506	0.650	-1.587	6.470	4.944	38.491	30.927	94.389	-30574.0	-6117.0	1255.0	0.000	null	null	null	null	2631	
18:23:03.949	HC-06(00:0C:BF:11:35:3A)	-0.479	0.631	0.594	-3.906	-16.418	-13.916	38.348	30.778	94.048	-30624.0	-6200.0	1316.0	0.000	null	null	null	null	2631	
18:23:03.986	HC-06(00:0C:BF:11:35:3A)	-0.581	0.459	0.765	-13.428	-10.864	-11.780	37.073	30.630	92.829	-30579.0	-6068.0	1066.0	0.000	null	null	null	null	2631	
18:23:04.040	HC-06(00:0C:BF:11:35:3A)	-0.432	0.688	0.632	-10.620	-16.602	-6.653	36.656	30.465	92.170	-30491.0	-5865.0	766.0	0.000	null	null	null	null	2631	
18:23:04.082	HC-06(00:0C:BF:11:35:3A)	-0.466	0.333	0.734	-15.747	-15.137	19.897	35.019	29.531	91.324	-30430.0	-5686.0	265.0	0.000	null	null	null	null	2631	
18:23:04.127	HC-06(00:0C:BF:11:35:3A)	-0.549	0.572	0.754	23.926	9.460	5.249	35.590	28.900	92.329	-30497.0	-5845.0	-258.0	0.000	null	null	null	null	2631	
18:23:04.191	HC-06(00:0C:BF:11:35:3A)	-0.361	0.656	0.532	-42.053	-77.026	-31.250	35.519	28.499	90.764	-30561.0	-5979.0	-299.0	0.000	null	null	null	null	2631	
18:23:04.287	HC-06(00:0C:BF:11:35:3A)	-0.507	0.402	0.923	0.061	-49.377	-50.476	32.503	26.757	86.759	-30479.0	-5585.0	-1332.0	0.000	null	null	null	null	2631	
18:23:04.411	HC-06(00:0C:BF:11:35:3A)	-0.429	0.658	0.606	18.066	-0.122	2.136	35.711	26.323	88.440	-30435.0	-5148.0	-2517.0	0.000	null	null	null	null	2631	
18:23:04.485	HC-06(00:0C:BF:11:35:3A)	-0.403	0.737	0.682	1.953	-47.363	-46.448	35.711	26.323	88.440	-30435.0	-5148.0	-2517.0	0.000	null	null	null	null	2631	
18:23:04.530	HC-06(00:0C:BF:11:35:3A)	-0.472	0.454	0.813	-9.399	1.465	-46.753	29.575	25.400	80.129	-30349.0	-3860.0	-4563.0	0.000	null	null	null	null	2631	
18:23:04.573	HC-06(00:0C:BF:11:35:3A)	-0.510	0.472	0.689	-33.020	-42.908	-67.810	27.301	25.933	76.641	-30126.0	-2626.0	-5018.0	0.000	null	null	null	null	2631	
18:23:04.633	HC-06(00:0C:BF:11:35:3A)	-0.325	0.274	0.828	-57.739	-69.153	-58.594	23.379	24.824	72.477	-30008.0	-1137.0	-5917.0	0.000	null	null	null	null	2631	
18:23:04.691	HC-06(00:0C:BF:11:35:3A)	-0.432	0.141	0.940	-18.799	-36.621	4.700	20.665	22.615	69.835	-30184.0	355.0	-7396.0	0.000	null	null	null	null	2631	
18:23:04.725	HC-06(00:0C:BF:11:35:3A)	-0.289	0.351	0.886	-15.930	-32.715	23.499	20.286	21.066	70.642	-30590.0	989.0	-8672.0	0.000	null	null	null	null	2631	
18:23:04.787	HC-06(00:0C:BF:11:35:3A)	-0.241	0.239	0.944	-9.705	-49.377	-8.728	19.385	18.820	69.472	-31139.0	1067.0	-9710.0	0.000	null	null	null	null	2631	
18:23:04.828	HC-06(00:0C:BF:11:35:3A)	-0.215	0.521	0.857	-6.470	-8.667	8.789	19.319	17.292	69.230	-31770.0	1198.0	-10779.0	0.000	null	null	null	null	2631	
18:23:04.878	HC-06(00:0C:BF:11:35:3A)	-0.272	0.552	0.696	-29.663	5.188	10.498	18.655	16.902	69.609	-32247.0	1122.0	-11421.0	0.000	null	null	null	null	2631	
18:23:04.934	HC-06(00:0C:BF:11:35:3A)	-0.195	0.130	0.793	-74.585	-26.367	-10.498	16.117	16.479	69.186	-32511.0	1030.0	-11765.0	0.000	null	null	null	null	2631	
18:23:04.981	HC-06(00:0C:BF:11:35:3A)	-0.035	-0.052	1.008	-7.324	-36.194	-24.353	14.299	15.079	67.786	4613.0	1245.0	-12406.0	0.000	null	null	null	null	2631	
18:23:05.024	HC-06(00:0C:BF:11:35:3A)	-0.258	-0.292	1.223	43.335	13.977	99.915	14.678	13.480	68.472	22811.0	1505.0	-13222.0	0.000	null	null	null	null	2631	
18:23:05.084	HC-06(00:0C:BF:11:35:3A)	-0.504	0.580	0.774	145.386	39.795	23.987	20.929	14.145	73.054	29074.0	471.0	-13300.0	0.000	null	null	null	null	2631	
18:23:05.128	HC-06(00:0C:BF:11:35:3A)	-0.292	0.563	0.726	43.823	29.968	-10.803	23.763	15.397	72.834	818.0	-893.0	-12450.0	0.000	null	null	null	null	2631	
