Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
15:30:34.886	HC-06(00:0C:BF:11:35:3A)	-0.057	0.016	0.994	1.099	-0.305	0.977	0.753	3.356	-1.714	15340.0	27309.0	-20998.0	0.000	null	null	null	null	2631	
15:30:34.930	HC-06(00:0C:BF:11:35:3A)	-0.057	0.015	0.998	-5.188	-0.366	-0.977	0.632	3.312	-1.719	15327.0	27305.0	-21036.0	0.000	null	null	null	null	2631	
15:30:34.989	HC-06(00:0C:BF:11:35:3A)	-0.054	0.014	0.996	1.709	-1.526	-2.319	0.555	3.279	-1.802	15321.0	27342.0	-21031.0	0.000	null	null	null	null	2631	
15:30:35.033	HC-06(00:0C:BF:11:35:3A)	-0.056	0.013	1.000	0.610	-0.183	1.587	0.632	3.246	-1.802	15279.0	27356.0	-21025.0	0.000	null	null	null	null	2631	
15:30:35.080	HC-06(00:0C:BF:11:35:3A)	-0.056	0.015	1.000	-2.563	0.305	0.610	0.588	3.257	-1.769	15276.0	27346.0	-21041.0	0.000	null	null	null	null	2631	
15:30:35.141	HC-06(00:0C:BF:11:35:3A)	-0.049	0.011	0.992	0.916	-1.160	-0.977	0.533	3.246	-1.785	15271.0	27365.0	-21029.0	0.000	null	null	null	null	2631	
15:30:35.186	HC-06(00:0C:BF:11:35:3A)	-0.063	0.011	0.998	-2.014	0.427	1.465	0.538	3.235	-1.796	15273.0	27376.0	-21028.0	0.000	null	null	null	null	2631	
15:30:35.235	HC-06(00:0C:BF:11:35:3A)	-0.055	0.013	0.988	0.793	-1.587	2.197	0.478	3.224	-1.615	15303.0	27378.0	-21008.0	0.000	null	null	null	null	2631	
15:30:35.285	HC-06(00:0C:BF:11:35:3A)	-0.053	0.013	0.995	-1.099	-1.160	-1.221	0.467	3.159	-1.620	15317.0	27369.0	-20983.0	0.000	null	null	null	null	2631	
15:30:35.339	HC-06(00:0C:BF:11:35:3A)	-0.052	0.010	0.995	0.061	-0.488	-2.991	0.467	3.126	-1.736	15324.0	27369.0	-20973.0	0.000	null	null	null	null	2631	
15:30:35.381	HC-06(00:0C:BF:11:35:3A)	-0.051	0.010	0.993	0.549	-0.549	-0.427	0.461	3.137	-1.802	15284.0	27388.0	-20994.0	0.000	null	null	null	null	2631	
15:30:35.440	HC-06(00:0C:BF:11:35:3A)	-0.058	0.010	0.998	-2.441	0.183	1.831	0.401	3.098	-1.747	15269.0	27401.0	-21003.0	0.000	null	null	null	null	2631	
15:30:35.484	HC-06(00:0C:BF:11:35:3A)	-0.047	0.010	1.000	-5.981	1.892	0.793	0.264	3.142	-1.648	15273.0	27412.0	-20968.0	0.000	null	null	null	null	2631	
15:30:35.531	HC-06(00:0C:BF:11:35:3A)	-0.059	0.005	0.992	4.700	-2.441	-0.427	0.209	3.159	-1.763	15291.0	27451.0	-20913.0	0.000	null	null	null	null	2631	
15:30:35.597	HC-06(00:0C:BF:11:35:3A)	-0.047	0.007	0.992	5.066	1.953	-2.258	0.363	3.208	-1.692	15289.0	27446.0	-20908.0	0.000	null	null	null	null	2631	
