Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
15:38:24.353	HC-06(00:0C:BF:11:35:3A)	0.282	0.495	0.822	-0.183	-0.977	-3.357	29.828	-14.145	95.317	null	null	null	0.000	null	null	null	null	null	
15:38:24.429	HC-06(00:0C:BF:11:35:3A)	0.258	0.502	0.814	5.493	-4.150	4.944	29.982	-14.370	95.048	null	null	null	0.000	null	null	null	null	null	
15:38:24.526	HC-06(00:0C:BF:11:35:3A)	0.266	0.475	0.826	-3.845	-1.343	-2.197	29.850	-14.568	94.449	null	null	null	0.000	null	null	null	null	null	
15:38:24.581	HC-06(00:0C:BF:11:35:3A)	0.285	0.461	0.834	0.122	-0.549	-1.648	29.696	-14.650	93.697	null	null	null	0.000	null	null	null	null	null	
15:38:24.625	HC-06(00:0C:BF:11:35:3A)	0.255	0.465	0.826	-1.892	-0.427	-2.625	29.702	-14.612	93.389	null	null	null	0.000	null	null	null	null	null	
15:38:24.665	HC-06(00:0C:BF:11:35:3A)	0.247	0.486	0.831	-2.380	1.648	-2.930	29.663	-14.491	93.076	null	null	null	0.000	null	null	null	null	null	
15:38:24.771	HC-06(00:0C:BF:11:35:3A)	0.255	0.474	0.840	-8.667	-0.061	0.488	29.432	-14.518	92.774	null	null	null	0.000	null	null	null	null	null	
15:38:24.823	HC-06(00:0C:BF:11:35:3A)	0.287	0.490	0.833	-7.568	-2.747	-2.991	28.795	-14.700	92.005	null	null	null	0.000	null	null	null	null	null	
15:38:24.874	HC-06(00:0C:BF:11:35:3A)	0.274	0.427	0.840	-5.493	-4.517	-1.831	28.521	-14.854	91.522	null	null	null	0.000	null	null	null	null	null	
15:38:24.923	HC-06(00:0C:BF:11:35:3A)	0.279	0.474	0.860	-2.991	0.244	-2.930	28.411	-14.930	91.181	null	null	null	0.000	null	null	null	null	null	
15:38:25.390	HC-06(00:0C:BF:11:35:3A)	0.203	0.483	0.837	0.549	1.770	-3.662	28.449	-14.903	90.868	null	null	null	0.000	null	null	null	null	null	
15:38:25.399	HC-06(00:0C:BF:11:35:3A)	0.184	0.433	0.844	-4.517	2.441	-18.127	27.955	-13.293	87.759	null	null	null	0.000	null	null	null	null	null	
15:38:25.422	HC-06(00:0C:BF:11:35:3A)	0.229	0.509	0.839	17.822	7.629	5.615	28.779	-10.882	87.451	null	null	null	0.000	null	null	null	null	null	
15:38:25.435	HC-06(00:0C:BF:11:35:3A)	0.201	0.465	0.860	17.822	7.629	5.615	28.779	-10.882	87.451	null	null	null	0.000	null	null	null	null	null	
15:38:25.534	HC-06(00:0C:BF:11:35:3A)	0.221	0.547	0.802	20.508	11.597	12.634	30.081	-10.706	87.803	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.581	HC-06(00:0C:BF:11:35:3A)	0.049	0.532	0.811	24.475	20.325	27.039	31.047	-10.800	89.242	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.622	HC-06(00:0C:BF:11:35:3A)	0.171	0.589	0.757	11.963	-3.784	-2.075	31.822	-10.640	90.154	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.663	HC-06(00:0C:BF:11:35:3A)	0.303	0.611	0.735	-17.639	-26.184	-15.869	31.761	-11.223	89.088	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.764	HC-06(00:0C:BF:11:35:3A)	0.184	0.404	0.892	-35.522	-14.404	-23.926	30.657	-11.646	87.100	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.870	HC-06(00:0C:BF:11:35:3A)	0.256	0.417	0.909	18.982	7.080	13.367	30.613	-11.596	86.325	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:25.953	HC-06(00:0C:BF:11:35:3A)	0.094	0.750	0.650	1.709	-34.546	-15.015	32.706	-12.338	85.754	null	null	null	0.000	null	null	null	null	57344.0.0	
15:38:26.116	HC-06(00:0C:BF:11:35:3A)	0.247	0.357	0.892	-32.837	24.109	-10.193	30.602	-11.382	84.760	-4773.0	12285.0	-8497.0	0.000	null	null	null	null	57344.0.0	
15:38:26.166	HC-06(00:0C:BF:11:35:3A)	0.330	0.731	0.677	34.546	6.531	7.935	33.997	-11.684	86.006	-4886.0	12059.0	-8400.0	0.000	null	null	null	null	57344.0.0	
15:38:26.219	HC-06(00:0C:BF:11:35:3A)	0.199	0.840	0.595	-15.076	-13.123	-25.757	34.678	-11.519	85.666	-5021.0	11779.0	-8286.0	0.000	null	null	null	null	57344.0.0	
15:38:26.268	HC-06(00:0C:BF:11:35:3A)	-0.345	0.429	0.800	-24.719	26.367	-9.827	33.690	-10.833	84.249	-5078.0	11669.0	-8289.0	0.000	null	null	null	null	57344.0.0	
15:38:26.307	HC-06(00:0C:BF:11:35:3A)	0.299	0.012	1.178	-16.418	-4.761	-17.700	32.794	-9.943	84.265	-4935.0	11877.0	-8540.0	0.000	null	null	null	null	57344.0.0	
15:38:26.359	HC-06(00:0C:BF:11:35:3A)	0.275	0.459	0.894	22.644	-1.221	22.339	33.662	-10.860	84.144	-4852.0	12016.0	-8696.0	0.000	null	null	null	null	57344.0.0	
15:38:26.413	HC-06(00:0C:BF:11:35:3A)	0.271	0.540	0.777	31.006	8.728	15.503	34.634	-11.255	85.040	-4916.0	11930.0	-8581.0	0.000	null	null	null	null	57344.0.0	
15:38:26.464	HC-06(00:0C:BF:11:35:3A)	0.243	0.766	0.612	12.573	-3.357	-11.658	35.760	-11.184	85.210	-5022.0	11745.0	-8447.0	0.000	null	null	null	null	57344.0.0	
15:38:26.517	HC-06(00:0C:BF:11:35:3A)	-0.591	0.813	0.582	-27.954	15.930	-11.597	35.541	-10.723	84.435	-5160.0	11618.0	-8368.0	0.000	null	null	null	null	57344.0.0	
15:38:26.570	HC-06(00:0C:BF:11:35:3A)	0.443	-0.064	1.214	-36.438	0.366	-34.790	33.662	-9.316	84.238	-5052.0	11798.0	-8577.0	0.000	null	null	null	null	57344.0.0	
15:38:26.609	HC-06(00:0C:BF:11:35:3A)	0.306	0.435	0.909	21.973	-17.029	35.583	34.382	-11.113	83.441	-4947.0	11982.0	-8706.0	0.000	null	null	null	null	57344.0.0	
15:38:26.656	HC-06(00:0C:BF:11:35:3A)	0.337	0.592	0.803	27.588	-2.136	9.644	35.508	-11.750	84.133	-5013.0	11898.0	-8503.0	0.000	null	null	null	null	57344.0.0	
15:38:26.711	HC-06(00:0C:BF:11:35:3A)	0.308	0.807	0.619	9.766	4.272	-7.507	36.497	-11.755	84.095	-5145.0	11624.0	-8252.0	0.000	null	null	null	null	57344.0.0	
15:38:26.761	HC-06(00:0C:BF:11:35:3A)	0.122	0.781	0.599	-28.809	13.000	-13.672	36.013	-11.206	83.798	-5255.0	11373.0	-8163.0	0.000	null	null	null	null	57344.0.0	
15:38:26.815	HC-06(00:0C:BF:11:35:3A)	0.161	0.464	0.796	-32.104	32.288	-7.507	34.360	-10.031	84.078	-5193.0	11545.0	-8322.0	0.000	null	null	null	null	57344.0.0	
15:38:26.867	HC-06(00:0C:BF:11:35:3A)	0.271	0.534	0.910	8.850	-38.147	15.137	33.904	-10.020	83.573	-4958.0	11931.0	-8665.0	0.000	null	null	null	null	57344.0.0	
15:38:26.917	HC-06(00:0C:BF:11:35:3A)	0.277	0.515	0.844	26.245	-0.183	14.526	34.382	-10.942	84.023	-4923.0	11995.0	-8635.0	0.000	null	null	null	null	57344.0.0	
15:38:26.960	HC-06(00:0C:BF:11:35:3A)	0.271	0.681	0.703	21.179	4.089	2.075	35.513	-10.953	84.441	-5006.0	11826.0	-8448.0	0.000	null	null	null	null	57344.0.0	
15:38:27.007	HC-06(00:0C:BF:11:35:3A)	0.146	0.776	0.611	-16.602	6.531	-14.221	35.695	-10.613	84.254	-5147.0	11646.0	-8375.0	0.000	null	null	null	null	57344.0.0	
15:38:27.114	HC-06(00:0C:BF:11:35:3A)	0.182	0.493	0.762	-39.673	28.503	-3.418	34.118	-9.602	84.106	-5070.0	11982.0	-8654.0	0.000	null	null	null	null	57344.0.0	
15:38:27.216	HC-06(00:0C:BF:11:35:3A)	0.283	0.516	0.887	23.438	-7.996	7.874	35.442	-10.547	84.067	-5272.0	11865.0	-8390.0	0.000	null	null	null	null	57344.0.0	
