Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
14:15:34.248	HC-06(00:0C:BF:11:35:3A)	-0.008	-0.002	0.993	0.000	0.000	0.000	-0.077	0.566	-21.857	5291.0	7260.0	-11840.0	0.000	null	null	null	null	2631	
14:15:34.288	HC-06(00:0C:BF:11:35:3A)	-0.009	-0.001	0.996	0.000	0.000	0.000	-0.071	0.566	-21.857	5304.0	7247.0	-11811.0	0.000	null	null	null	null	2631	
14:15:34.514	HC-06(00:0C:BF:11:35:3A)	-0.013	0.000	0.995	0.000	0.000	0.000	-0.071	0.560	-21.857	5293.0	7280.0	-11845.0	0.000	null	null	null	null	2631	
14:15:34.593	HC-06(00:0C:BF:11:35:3A)	-0.009	-0.002	0.997	0.000	0.000	0.000	-0.071	0.560	-21.857	5277.0	7269.0	-11839.0	0.000	null	null	null	null	2631	
14:15:34.767	HC-06(00:0C:BF:11:35:3A)	-0.010	0.000	0.992	0.000	0.000	0.000	-0.077	0.560	-21.857	5286.0	7272.0	-11868.0	0.000	null	null	null	null	2631	
14:15:34.888	HC-06(00:0C:BF:11:35:3A)	-0.008	-0.001	0.992	0.000	0.000	0.000	-0.077	0.560	-21.857	5289.0	7268.0	-11856.0	0.000	null	null	null	null	2631	
14:15:34.975	HC-06(00:0C:BF:11:35:3A)	-0.009	-0.003	0.991	0.000	0.000	0.000	-0.077	0.560	-21.857	5293.0	7269.0	-11851.0	0.000	null	null	null	null	2631	
14:15:35.058	HC-06(00:0C:BF:11:35:3A)	-0.010	-0.000	0.993	0.000	0.000	0.000	-0.077	0.560	-21.857	5300.0	7278.0	-11863.0	0.000	null	null	null	null	2631	
14:15:35.093	HC-06(00:0C:BF:11:35:3A)	-0.012	-0.002	0.994	0.000	0.000	0.000	-0.077	0.560	-21.857	5290.0	7276.0	-11860.0	0.000	null	null	null	null	2631	
14:15:35.135	HC-06(00:0C:BF:11:35:3A)	-0.010	0.000	0.992	0.000	0.000	0.000	-0.077	0.560	-21.857	5297.0	7274.0	-11850.0	0.000	null	null	null	null	2631	
14:15:35.174	HC-06(00:0C:BF:11:35:3A)	-0.008	-0.000	0.994	0.000	0.000	0.000	-0.077	0.560	-21.857	5298.0	7272.0	-11841.0	0.000	null	null	null	null	2631	
14:15:35.270	HC-06(00:0C:BF:11:35:3A)	-0.012	0.000	0.992	0.000	0.000	0.000	-0.077	0.560	-21.857	5307.0	7255.0	-11821.0	0.000	null	null	null	null	2631	
14:15:35.328	HC-06(00:0C:BF:11:35:3A)	-0.012	-0.002	0.994	0.000	0.000	0.000	-0.077	0.560	-21.857	5298.0	7266.0	-11827.0	0.000	null	null	null	null	2631	
14:15:35.424	HC-06(00:0C:BF:11:35:3A)	-0.009	-0.002	0.993	0.000	0.000	0.000	-0.077	0.560	-21.857	5297.0	7252.0	-11824.0	0.000	null	null	null	null	2631	
14:15:35.528	HC-06(00:0C:BF:11:35:3A)	-0.012	-0.001	0.994	0.000	0.000	0.000	-0.077	0.560	-21.857	5285.0	7270.0	-11851.0	0.000	null	null	null	null	2631	
14:15:35.708	HC-06(00:0C:BF:11:35:3A)	-0.010	-0.001	0.991	0.000	0.000	0.000	-0.077	0.560	-21.857	5301.0	7270.0	-11846.0	0.000	null	null	null	null	2631	
14:15:35.865	HC-06(00:0C:BF:11:35:3A)	-0.011	-0.000	0.992	0.000	0.000	0.000	-0.077	0.560	-21.857	5316.0	7261.0	-11830.0	0.000	null	null	null	null	2631	
