Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
18:24:05.737	HC-06(00:0C:BF:11:35:3A)	-0.172	0.926	-0.274	-2.930	3.723	-4.089	104.727	11.975	-50.208	16188.0	-13753.0	-14465.0	0.000	null	null	null	null	2631	
18:24:05.738	HC-06(00:0C:BF:11:35:3A)	-0.172	0.926	-0.274	-2.930	3.723	-4.089	104.727	11.975	-50.208	16188.0	-13753.0	-14465.0	0.000	null	null	null	null	2631	
18:24:05.776	HC-06(00:0C:BF:11:35:3A)	-0.141	0.938	-0.281	3.418	2.625	-1.160	104.925	11.986	-50.273	16267.0	-13719.0	-14464.0	0.000	null	null	null	null	2631	
18:24:05.779	HC-06(00:0C:BF:11:35:3A)	-0.141	0.938	-0.281	3.418	2.625	-1.160	104.925	11.986	-50.273	16267.0	-13719.0	-14464.0	0.000	null	null	null	null	2631	
18:24:05.823	HC-06(00:0C:BF:11:35:3A)	-0.184	0.953	-0.303	3.235	4.211	-1.038	105.167	11.898	-50.290	16335.0	-13709.0	-14411.0	0.000	null	null	null	null	2631	
18:24:05.823	HC-06(00:0C:BF:11:35:3A)	-0.184	0.953	-0.303	3.235	4.211	-1.038	105.167	11.898	-50.290	16335.0	-13709.0	-14411.0	0.000	null	null	null	null	2631	
18:24:05.882	HC-06(00:0C:BF:11:35:3A)	-0.174	0.943	-0.288	4.028	6.348	-5.493	105.403	11.942	-50.120	16389.0	-13704.0	-14340.0	0.000	null	null	null	null	2631	
18:24:05.882	HC-06(00:0C:BF:11:35:3A)	-0.174	0.943	-0.288	4.028	6.348	-5.493	105.403	11.942	-50.120	16389.0	-13704.0	-14340.0	0.000	null	null	null	null	2631	
18:24:05.939	HC-06(00:0C:BF:11:35:3A)	-0.154	0.931	-0.296	10.742	3.906	-0.671	105.859	12.008	-50.076	16499.0	-13708.0	-14248.0	0.000	null	null	null	null	2631	
18:24:05.939	HC-06(00:0C:BF:11:35:3A)	-0.154	0.931	-0.296	10.742	3.906	-0.671	105.859	12.008	-50.076	16499.0	-13708.0	-14248.0	0.000	null	null	null	null	2631	
18:24:05.977	HC-06(00:0C:BF:11:35:3A)	-0.190	0.925	-0.297	7.568	6.287	-9.644	106.331	12.129	-49.971	16596.0	-13731.0	-14124.0	0.000	null	null	null	null	2631	
18:24:05.977	HC-06(00:0C:BF:11:35:3A)	-0.190	0.925	-0.297	7.568	6.287	-9.644	106.331	12.129	-49.971	16596.0	-13731.0	-14124.0	0.000	null	null	null	null	2631	
18:24:06.042	HC-06(00:0C:BF:11:35:3A)	-0.206	0.921	-0.333	3.662	5.005	-13.367	106.804	12.629	-49.752	16750.0	-13707.0	-13993.0	0.000	null	null	null	null	2631	
18:24:06.043	HC-06(00:0C:BF:11:35:3A)	-0.206	0.921	-0.333	3.662	5.005	-13.367	106.804	12.629	-49.752	16750.0	-13707.0	-13993.0	0.000	null	null	null	null	2631	
18:24:06.080	HC-06(00:0C:BF:11:35:3A)	-0.238	0.902	-0.306	2.991	11.536	-7.813	107.111	12.964	-49.312	16972.0	-13633.0	-13911.0	0.000	null	null	null	null	2631	
18:24:06.080	HC-06(00:0C:BF:11:35:3A)	-0.238	0.902	-0.306	2.991	11.536	-7.813	107.111	12.964	-49.312	16972.0	-13633.0	-13911.0	0.000	null	null	null	null	2631	
18:24:06.128	HC-06(00:0C:BF:11:35:3A)	-0.248	0.955	-0.353	-3.845	12.085	-8.545	107.446	13.090	-48.807	17219.0	-13575.0	-13786.0	0.000	null	null	null	null	2631	
18:24:06.128	HC-06(00:0C:BF:11:35:3A)	-0.248	0.955	-0.353	-3.845	12.085	-8.545	107.446	13.090	-48.807	17219.0	-13575.0	-13786.0	0.000	null	null	null	null	2631	
18:24:06.188	HC-06(00:0C:BF:11:35:3A)	-0.152	0.912	-0.318	-5.432	6.470	-10.071	107.375	13.425	-48.549	17455.0	-13491.0	-13749.0	0.000	null	null	null	null	2631	
18:24:06.188	HC-06(00:0C:BF:11:35:3A)	-0.152	0.912	-0.318	-5.432	6.470	-10.071	107.375	13.425	-48.549	17455.0	-13491.0	-13749.0	0.000	null	null	null	null	2631	
18:24:06.232	HC-06(00:0C:BF:11:35:3A)	-0.183	0.895	-0.292	0.183	0.061	-0.977	107.188	13.607	-48.488	17680.0	-13358.0	-13764.0	0.000	null	null	null	null	2631	
18:24:06.233	HC-06(00:0C:BF:11:35:3A)	-0.183	0.895	-0.292	0.183	0.061	-0.977	107.188	13.607	-48.488	17680.0	-13358.0	-13764.0	0.000	null	null	null	null	2631	
18:24:06.346	HC-06(00:0C:BF:11:35:3A)	-0.233	0.906	-0.292	-19.165	-0.305	-19.104	106.919	14.084	-48.494	17824.0	-13246.0	-13842.0	0.000	null	null	null	null	2631	
18:24:06.347	HC-06(00:0C:BF:11:35:3A)	-0.233	0.906	-0.292	-19.165	-0.305	-19.104	106.919	14.084	-48.494	17824.0	-13246.0	-13842.0	0.000	null	null	null	null	2631	
