Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
15:24:48.830	HC-06(00:0C:BF:11:35:3A)	0.333	0.158	0.960	3.479	1.587	-0.427	10.245	-14.387	-176.111	21555.0	-1498.0	-23027.0	0.000	null	null	null	null	2631	
15:24:48.869	HC-06(00:0C:BF:11:35:3A)	0.247	0.126	0.937	5.249	7.263	1.282	10.283	-14.227	-175.995	21599.0	-1559.0	-22947.0	0.000	null	null	null	null	2631	
15:24:48.916	HC-06(00:0C:BF:11:35:3A)	0.241	0.206	0.930	1.709	2.869	2.502	10.377	-14.073	-175.776	21647.0	-1606.0	-22901.0	0.000	null	null	null	null	2631	
15:24:48.968	HC-06(00:0C:BF:11:35:3A)	0.252	0.149	0.952	-2.625	0.122	2.380	10.278	-14.063	-175.693	21696.0	-1659.0	-22855.0	0.000	null	null	null	null	2631	
15:24:49.024	HC-06(00:0C:BF:11:35:3A)	0.229	0.160	0.956	2.075	2.197	6.165	10.201	-14.035	-175.419	21688.0	-1682.0	-22854.0	0.000	null	null	null	null	2631	
15:24:49.069	HC-06(00:0C:BF:11:35:3A)	0.223	0.179	0.931	1.038	2.014	4.944	10.184	-13.942	-175.100	21696.0	-1758.0	-22827.0	0.000	null	null	null	null	2631	
15:24:49.131	HC-06(00:0C:BF:11:35:3A)	0.210	0.142	0.958	0.488	-1.953	3.967	10.107	-14.013	-174.952	21698.0	-1829.0	-22797.0	0.000	null	null	null	null	2631	
15:24:49.170	HC-06(00:0C:BF:11:35:3A)	0.246	0.163	0.938	5.249	-2.380	3.540	10.245	-14.117	-174.809	21660.0	-1879.0	-22784.0	0.000	null	null	null	null	2631	
15:24:49.234	HC-06(00:0C:BF:11:35:3A)	0.279	0.158	0.944	1.221	-1.953	5.737	10.338	-14.293	-174.584	21598.0	-1964.0	-22789.0	0.000	null	null	null	null	2631	
15:24:49.264	HC-06(00:0C:BF:11:35:3A)	0.180	0.167	0.956	8.301	-7.874	-9.644	10.563	-14.557	-174.716	21514.0	-2045.0	-22798.0	0.000	null	null	null	null	2631	
15:24:49.328	HC-06(00:0C:BF:11:35:3A)	0.250	0.207	0.945	-2.991	-7.080	-0.366	11.014	-14.870	-175.496	21451.0	-2060.0	-22872.0	0.000	null	null	null	null	2631	
15:24:49.370	HC-06(00:0C:BF:11:35:3A)	0.215	0.139	0.966	5.859	-2.747	-2.136	10.926	-15.024	-175.419	21374.0	-2048.0	-22898.0	0.000	null	null	null	null	2631	
15:24:49.436	HC-06(00:0C:BF:11:35:3A)	0.316	0.236	0.899	11.292	-4.639	-4.456	11.541	-15.084	-175.589	21322.0	-2080.0	-22928.0	0.000	null	null	null	null	2631	
15:24:49.469	HC-06(00:0C:BF:11:35:3A)	0.283	0.172	0.953	-2.869	-6.226	4.517	11.437	-15.397	-175.380	21261.0	-2155.0	-22940.0	0.000	null	null	null	null	2631	
15:24:49.536	HC-06(00:0C:BF:11:35:3A)	0.283	0.179	0.932	8.484	-11.841	-14.343	11.635	-15.683	-175.710	21135.0	-2173.0	-23004.0	0.000	null	null	null	null	2631	
15:24:49.632	HC-06(00:0C:BF:11:35:3A)	0.240	0.144	0.975	8.728	3.479	-2.747	11.948	-16.035	-176.067	20942.0	-2118.0	-23147.0	0.000	null	null	null	null	2631	
15:24:49.668	HC-06(00:0C:BF:11:35:3A)	0.274	0.228	0.903	2.075	5.981	-3.479	12.497	-15.837	-176.375	20952.0	-2165.0	-23120.0	0.000	null	null	null	null	2631	
15:24:49.742	HC-06(00:0C:BF:11:35:3A)	0.262	0.167	0.952	3.235	-0.366	4.700	12.426	-15.743	-176.127	21043.0	-2201.0	-23064.0	0.000	null	null	null	null	2631	
15:24:49.885	HC-06(00:0C:BF:11:35:3A)	0.229	0.179	0.950	15.808	1.282	0.732	13.722	-15.238	-176.556	21221.0	-2344.0	-22890.0	0.000	null	null	null	null	2631	
15:24:49.904	HC-06(00:0C:BF:11:35:3A)	0.273	0.206	0.958	11.230	1.099	-5.554	14.722	-15.156	-177.127	21382.0	-2578.0	-22662.0	0.000	null	null	null	null	2631	
15:24:49.972	HC-06(00:0C:BF:11:35:3A)	0.292	0.315	0.903	12.512	-8.545	-20.996	15.656	-15.205	-177.924	21452.0	-2650.0	-22595.0	0.000	null	null	null	null	2631	
15:24:50.032	HC-06(00:0C:BF:11:35:3A)	0.235	0.216	0.939	4.089	1.038	-6.714	16.089	-15.106	-178.462	21504.0	-2678.0	-22551.0	0.000	null	null	null	null	2631	
15:24:50.056	HC-06(00:0C:BF:11:35:3A)	0.187	0.287	0.901	16.235	-10.864	-24.658	16.754	-15.029	-179.220	21577.0	-2667.0	-22511.0	0.000	null	null	null	null	2631	
15:24:50.135	HC-06(00:0C:BF:11:35:3A)	0.246	0.288	0.922	-5.188	2.258	-3.906	17.249	-14.952	179.775	21632.0	-2606.0	-22490.0	0.000	null	null	null	null	2631	
15:24:50.163	HC-06(00:0C:BF:11:35:3A)	0.229	0.274	0.923	0.549	-2.197	-4.578	17.100	-14.848	179.654	21700.0	-2493.0	-22470.0	0.000	null	null	null	null	2631	
15:24:50.232	HC-06(00:0C:BF:11:35:3A)	0.284	0.298	0.906	-2.686	5.127	-1.526	17.199	-14.716	179.451	21757.0	-2407.0	-22473.0	0.000	null	null	null	null	2631	
15:24:50.272	HC-06(00:0C:BF:11:35:3A)	0.268	0.338	0.937	-1.770	1.526	-4.395	17.150	-14.612	179.396	21811.0	-2362.0	-22430.0	0.000	null	null	null	null	2631	
15:24:50.343	HC-06(00:0C:BF:11:35:3A)	0.223	0.313	0.920	-2.747	9.399	-7.874	17.161	-14.244	179.061	21879.0	-2315.0	-22415.0	0.000	null	null	null	null	2631	
15:24:50.361	HC-06(00:0C:BF:11:35:3A)	0.223	0.298	0.898	-5.249	1.282	-12.573	17.122	-13.837	178.649	22027.0	-2234.0	-22317.0	0.000	null	null	null	null	2631	
15:24:50.464	HC-06(00:0C:BF:11:35:3A)	0.176	0.271	0.904	2.319	7.385	-10.681	17.106	-13.475	178.006	22167.0	-2081.0	-22268.0	0.000	null	null	null	null	2631	
15:24:50.526	HC-06(00:0C:BF:11:35:3A)	0.220	0.308	0.890	-13.855	-5.249	-1.648	16.875	-13.068	177.363	22436.0	-1826.0	-22172.0	0.000	null	null	null	null	2631	
15:24:50.568	HC-06(00:0C:BF:11:35:3A)	0.219	0.307	0.896	-16.602	-11.597	-13.000	16.265	-13.381	176.973	22410.0	-1675.0	-22203.0	0.000	null	null	null	null	2631	
15:24:50.632	HC-06(00:0C:BF:11:35:3A)	0.363	0.233	0.924	-16.846	-26.978	-25.879	15.743	-14.068	175.452	22301.0	-1381.0	-22421.0	0.000	null	null	null	null	2631	
15:24:50.734	HC-06(00:0C:BF:11:35:3A)	0.255	0.224	0.991	-20.935	-12.573	-12.939	15.227	-15.106	173.990	22038.0	-912.0	-22805.0	0.000	null	null	null	null	2631	
15:24:50.763	HC-06(00:0C:BF:11:35:3A)	0.210	0.323	0.877	-8.057	-2.258	-12.451	14.897	-14.832	173.090	21773.0	-205.0	-23273.0	0.000	null	null	null	null	2631	
15:24:50.816	HC-06(00:0C:BF:11:35:3A)	0.274	0.198	0.983	-21.057	15.747	-4.456	14.101	-14.304	172.848	21819.0	18.0	-23299.0	0.000	null	null	null	null	2631	
15:24:50.864	HC-06(00:0C:BF:11:35:3A)	0.212	0.111	1.029	-2.869	23.743	10.803	13.409	-13.640	173.106	22028.0	284.0	-23260.0	0.000	null	null	null	null	2631	
15:24:50.939	HC-06(00:0C:BF:11:35:3A)	0.204	0.135	1.013	11.841	43.823	26.489	13.239	-12.079	174.749	22351.0	348.0	-23057.0	0.000	null	null	null	null	2631	
15:24:50.969	HC-06(00:0C:BF:11:35:3A)	0.091	0.244	0.932	29.724	25.757	12.329	14.079	-10.849	175.941	22854.0	85.0	-22552.0	0.000	null	null	null	null	2631	
15:24:51.029	HC-06(00:0C:BF:11:35:3A)	0.146	0.352	0.845	18.860	19.836	7.324	15.079	-9.684	176.962	23317.0	-349.0	-21984.0	0.000	null	null	null	null	2631	
15:24:51.083	HC-06(00:0C:BF:11:35:3A)	0.147	0.375	0.828	9.705	0.061	-1.038	15.815	-9.487	176.913	23663.0	-689.0	-21547.0	0.000	null	null	null	null	2631	
15:24:51.122	HC-06(00:0C:BF:11:35:3A)	0.196	0.335	0.873	-13.367	1.770	1.770	15.699	-9.338	177.111	23791.0	-832.0	-21310.0	0.000	null	null	null	null	2631	
15:24:51.164	HC-06(00:0C:BF:11:35:3A)	0.189	0.257	0.929	-9.460	-16.479	-16.235	15.326	-9.712	176.369	23805.0	-792.0	-21242.0	0.000	null	null	null	null	2631	
15:24:51.211	HC-06(00:0C:BF:11:35:3A)	0.238	0.243	0.960	-14.404	-1.892	-6.409	14.947	-9.932	175.803	23736.0	-605.0	-21391.0	0.000	null	null	null	null	2631	
15:24:51.265	HC-06(00:0C:BF:11:35:3A)	0.006	0.223	0.955	-6.653	-2.258	-16.724	14.584	-10.063	174.985	23706.0	-378.0	-21563.0	0.000	null	null	null	null	2631	
15:24:51.303	HC-06(00:0C:BF:11:35:3A)	0.118	0.305	0.906	-15.015	5.859	-11.719	14.200	-8.959	175.193	23869.0	-207.0	-21596.0	0.000	null	null	null	null	2631	
15:24:51.368	HC-06(00:0C:BF:11:35:3A)	0.206	0.087	1.069	-5.676	-27.527	-17.578	13.821	-9.844	173.589	24097.0	8.0	-21636.0	0.000	null	null	null	null	2631	
