Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
15:29:06.231	HC-06(00:0C:BF:11:35:3A)	0.043	0.032	0.991	0.427	0.183	0.000	1.912	-2.466	165.795	-5796.0	-13498.0	-19990.0	0.000	null	null	null	null	2631	
15:29:06.277	HC-06(00:0C:BF:11:35:3A)	0.043	0.035	0.993	0.305	0.000	0.000	1.923	-2.461	165.795	-5801.0	-13490.0	-19985.0	0.000	null	null	null	null	2631	
15:29:06.343	HC-06(00:0C:BF:11:35:3A)	0.042	0.034	0.994	0.000	0.061	0.000	1.928	-2.461	165.795	-5794.0	-13487.0	-19986.0	0.000	null	null	null	null	2631	
15:29:06.384	HC-06(00:0C:BF:11:35:3A)	0.042	0.032	0.992	0.000	0.000	0.000	1.923	-2.455	165.795	-5804.0	-13492.0	-19987.0	0.000	null	null	null	null	2631	
15:29:06.429	HC-06(00:0C:BF:11:35:3A)	0.044	0.031	0.994	-0.122	0.000	0.000	1.917	-2.455	165.795	-5793.0	-13483.0	-19986.0	0.000	null	null	null	null	2631	
15:29:06.493	HC-06(00:0C:BF:11:35:3A)	0.041	0.034	0.996	0.061	0.000	0.000	1.917	-2.455	165.795	-5796.0	-13482.0	-19972.0	0.000	null	null	null	null	2631	
15:29:06.535	HC-06(00:0C:BF:11:35:3A)	0.043	0.033	0.992	-0.671	-0.061	0.000	1.906	-2.455	165.795	-5804.0	-13482.0	-19989.0	0.000	null	null	null	null	2631	
15:29:06.591	HC-06(00:0C:BF:11:35:3A)	0.042	0.033	0.991	0.427	0.000	0.000	1.912	-2.455	165.795	-5786.0	-13508.0	-19966.0	0.000	null	null	null	null	2631	
15:29:06.648	HC-06(00:0C:BF:11:35:3A)	0.042	0.030	0.995	0.061	0.000	0.000	1.917	-2.450	165.795	-5795.0	-13495.0	-19989.0	0.000	null	null	null	null	2631	
15:29:06.686	HC-06(00:0C:BF:11:35:3A)	0.044	0.034	0.994	-0.061	0.000	0.000	1.923	-2.450	165.795	-5796.0	-13489.0	-19970.0	0.000	null	null	null	null	2631	
15:29:06.735	HC-06(00:0C:BF:11:35:3A)	0.044	0.032	0.991	0.183	-0.183	0.000	1.923	-2.450	165.795	-5791.0	-13486.0	-19959.0	0.000	null	null	null	null	2631	
15:29:06.800	HC-06(00:0C:BF:11:35:3A)	0.040	0.034	0.992	0.244	0.000	0.000	1.928	-2.450	165.795	-5807.0	-13488.0	-19964.0	0.000	null	null	null	null	2631	
15:29:06.842	HC-06(00:0C:BF:11:35:3A)	0.041	0.032	0.993	-0.549	0.061	0.000	1.912	-2.444	165.795	-5808.0	-13483.0	-19991.0	0.000	null	null	null	null	2631	
15:29:06.881	HC-06(00:0C:BF:11:35:3A)	0.042	0.033	0.993	-0.122	0.000	0.000	1.912	-2.444	165.795	-5801.0	-13486.0	-20014.0	0.000	null	null	null	null	2631	
15:29:06.944	HC-06(00:0C:BF:11:35:3A)	0.042	0.034	0.992	0.671	0.183	0.000	1.923	-2.444	165.795	-5799.0	-13492.0	-20005.0	0.000	null	null	null	null	2631	
15:29:06.983	HC-06(00:0C:BF:11:35:3A)	0.042	0.032	0.993	-1.160	0.183	0.000	1.912	-2.439	165.795	-5799.0	-13489.0	-19969.0	0.000	null	null	null	null	2631	
15:29:07.037	HC-06(00:0C:BF:11:35:3A)	0.041	0.033	0.990	1.160	0.000	-0.061	1.912	-2.439	165.795	-5799.0	-13484.0	-19971.0	0.000	null	null	null	null	2631	
15:29:07.089	HC-06(00:0C:BF:11:35:3A)	0.040	0.036	0.995	-0.061	0.061	0.000	1.934	-2.439	165.789	-5785.0	-13498.0	-19940.0	0.000	null	null	null	null	2631	
15:29:07.140	HC-06(00:0C:BF:11:35:3A)	0.043	0.032	0.992	-0.854	0.000	0.122	1.901	-2.439	165.795	-5794.0	-13487.0	-19956.0	0.000	null	null	null	null	2631	
15:29:07.183	HC-06(00:0C:BF:11:35:3A)	0.042	0.031	0.992	-0.122	0.000	0.305	1.846	-2.439	165.806	-5799.0	-13487.0	-19971.0	0.000	null	null	null	null	2631	
15:29:07.236	HC-06(00:0C:BF:11:35:3A)	0.044	0.034	0.988	2.136	0.122	-0.244	1.890	-2.439	165.800	-5802.0	-13477.0	-19995.0	0.000	null	null	null	null	2631	
15:29:07.291	HC-06(00:0C:BF:11:35:3A)	0.043	0.032	0.994	0.183	-0.061	0.061	1.928	-2.439	165.789	-5806.0	-13489.0	-19999.0	0.000	null	null	null	null	2631	
15:29:07.337	HC-06(00:0C:BF:11:35:3A)	0.042	0.036	0.987	0.000	0.000	0.000	1.928	-2.439	165.789	-5796.0	-13499.0	-19955.0	0.000	null	null	null	null	2631	
15:29:07.401	HC-06(00:0C:BF:11:35:3A)	0.042	0.033	0.998	0.000	0.000	0.000	1.934	-2.439	165.789	-5819.0	-13485.0	-19956.0	0.000	null	null	null	null	2631	
15:29:07.440	HC-06(00:0C:BF:11:35:3A)	0.045	0.033	0.991	0.244	0.000	-0.061	1.939	-2.444	165.789	-5805.0	-13501.0	-19950.0	0.000	null	null	null	null	2631	
15:29:07.479	HC-06(00:0C:BF:11:35:3A)	0.045	0.033	0.992	0.061	0.000	0.122	1.945	-2.444	165.789	-5794.0	-13491.0	-19967.0	0.000	null	null	null	null	2631	
15:29:07.534	HC-06(00:0C:BF:11:35:3A)	0.042	0.032	1.001	-0.427	0.000	0.000	1.934	-2.444	165.795	-5788.0	-13501.0	-19987.0	0.000	null	null	null	null	2631	
15:29:07.588	HC-06(00:0C:BF:11:35:3A)	0.042	0.032	0.995	0.732	0.061	0.000	1.928	-2.444	165.795	-5790.0	-13519.0	-19926.0	0.000	null	null	null	null	2631	
15:29:07.638	HC-06(00:0C:BF:11:35:3A)	0.041	0.033	0.993	0.061	0.000	0.000	1.945	-2.444	165.795	-5795.0	-13509.0	-19941.0	0.000	null	null	null	null	2631	
15:29:07.673	HC-06(00:0C:BF:11:35:3A)	0.041	0.033	0.994	-0.183	0.000	0.183	1.956	-2.444	165.789	-5793.0	-13508.0	-19964.0	0.000	null	null	null	null	2631	
15:29:07.744	HC-06(00:0C:BF:11:35:3A)	0.040	0.034	0.991	0.000	-0.183	0.000	1.945	-2.450	165.795	-5791.0	-13507.0	-19954.0	0.000	null	null	null	null	2631	
15:29:07.782	HC-06(00:0C:BF:11:35:3A)	0.042	0.034	0.990	-0.122	0.000	0.000	1.945	-2.450	165.795	-5792.0	-13497.0	-19961.0	0.000	null	null	null	null	2631	
15:29:07.833	HC-06(00:0C:BF:11:35:3A)	0.040	0.034	0.994	-0.122	-0.061	0.000	1.928	-2.450	165.795	-5792.0	-13493.0	-19958.0	0.000	null	null	null	null	2631	
15:29:07.897	HC-06(00:0C:BF:11:35:3A)	0.044	0.035	0.994	-0.122	0.000	0.000	1.928	-2.450	165.795	-5794.0	-13497.0	-19954.0	0.000	null	null	null	null	2631	
15:29:07.933	HC-06(00:0C:BF:11:35:3A)	0.041	0.027	1.000	-2.197	0.061	0.000	1.857	-2.450	165.795	-5798.0	-13497.0	-19967.0	0.000	null	null	null	null	2631	
15:29:07.983	HC-06(00:0C:BF:11:35:3A)	0.057	0.033	0.987	1.221	-0.427	0.000	1.895	-2.450	165.795	-5785.0	-13486.0	-20004.0	0.000	null	null	null	null	2631	
