Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
15:39:56.647	HC-06(00:0C:BF:11:35:3A)	-0.590	0.613	-0.528	-0.854	1.831	-0.610	130.193	35.420	-38.765	-3947.0	-22052.0	1754.0	0.000	null	null	null	null	57344.0.0	
15:39:56.749	HC-06(00:0C:BF:11:35:3A)	-0.574	0.589	-0.547	-0.671	1.099	-1.221	130.177	35.420	-38.749	-3914.0	-22089.0	1758.0	0.000	null	null	null	null	57344.0.0	
15:39:56.811	HC-06(00:0C:BF:11:35:3A)	-0.589	0.642	-0.537	1.892	-0.305	-0.183	130.551	35.530	-38.469	-3832.0	-22121.0	1754.0	0.000	null	null	null	null	57344.0.0	
15:39:56.847	HC-06(00:0C:BF:11:35:3A)	-0.575	0.622	-0.555	0.793	0.488	-0.488	130.551	35.535	-38.507	-3795.0	-22106.0	1768.0	0.000	null	null	null	null	57344.0.0	
15:39:56.888	HC-06(00:0C:BF:11:35:3A)	-0.592	0.603	-0.532	-2.869	0.916	0.000	130.573	35.535	-38.469	-3773.0	-22097.0	1788.0	0.000	null	null	null	null	57344.0.0	
15:39:56.944	HC-06(00:0C:BF:11:35:3A)	-0.602	0.626	-0.531	-1.160	-0.549	0.793	130.567	35.524	-38.485	-3749.0	-22107.0	1767.0	0.000	null	null	null	null	57344.0.0	
15:39:56.995	HC-06(00:0C:BF:11:35:3A)	-0.579	0.627	-0.543	-2.319	0.671	-1.038	130.507	35.530	-38.452	-3751.0	-22125.0	1721.0	0.000	null	null	null	null	57344.0.0	
15:39:57.044	HC-06(00:0C:BF:11:35:3A)	-0.587	0.601	-0.526	-1.526	-0.854	0.366	130.391	35.563	-38.496	-3740.0	-22147.0	1666.0	0.000	null	null	null	null	57344.0.0	
15:39:57.093	HC-06(00:0C:BF:11:35:3A)	-0.575	0.631	-0.539	-1.404	2.075	-1.343	130.353	35.535	-38.502	-3753.0	-22151.0	1614.0	0.000	null	null	null	null	57344.0.0	
15:39:57.147	HC-06(00:0C:BF:11:35:3A)	-0.608	0.622	-0.543	-2.197	-2.075	0.549	130.314	35.552	-38.524	-3743.0	-22165.0	1584.0	0.000	null	null	null	null	57344.0.0	
15:39:57.210	HC-06(00:0C:BF:11:35:3A)	-0.610	0.640	-0.532	-0.427	-2.808	1.404	130.265	35.623	-38.628	-3740.0	-22174.0	1567.0	0.000	null	null	null	null	57344.0.0	
15:39:57.237	HC-06(00:0C:BF:11:35:3A)	-0.546	0.605	-0.549	-0.122	-2.808	1.770	130.117	35.645	-38.831	-3767.0	-22175.0	1564.0	0.000	null	null	null	null	57344.0.0	
15:39:57.292	HC-06(00:0C:BF:11:35:3A)	-0.579	0.610	-0.520	-1.831	-3.662	1.648	129.847	35.722	-39.161	-3801.0	-22163.0	1582.0	0.000	null	null	null	null	57344.0.0	
15:39:57.343	HC-06(00:0C:BF:11:35:3A)	-0.595	0.646	-0.526	-1.831	0.793	1.221	129.781	35.667	-39.254	-3834.0	-22117.0	1533.0	0.000	null	null	null	null	57344.0.0	
15:39:57.394	HC-06(00:0C:BF:11:35:3A)	-0.589	0.607	-0.528	0.366	-3.296	2.319	129.694	35.673	-39.364	-3868.0	-22104.0	1502.0	0.000	null	null	null	null	57344.0.0	
