Time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	GyroX(°/s)	GyroY(°/s)	GyroZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	MagX(μt)	MagY(μt)	MagZ(μt)	Temp(℃)	Q0()	Q1()	Q2()	Q3()	Version number()	
16:04:34.558	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.008	-0.030	0.122	0.122	0.366	-166.849	88.198	24.884	20450.0	-15039.0	-12647.0	0.000	null	null	null	null	2631	
16:04:34.589	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.005	-0.033	-0.366	0.061	-0.183	-166.915	88.198	24.977	20453.0	-15049.0	-12639.0	0.000	null	null	null	null	2631	
16:04:34.658	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.008	-0.031	-0.061	0.122	0.061	-167.047	88.198	24.999	20449.0	-15040.0	-12620.0	0.000	null	null	null	null	2631	
16:04:34.692	HC-06(00:0C:BF:11:35:3A)	-1.004	-0.008	-0.029	0.000	0.000	-0.061	-167.064	88.193	25.131	20458.0	-15039.0	-12630.0	0.000	null	null	null	null	2631	
16:04:34.757	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.008	-0.031	0.183	0.061	0.061	-167.108	88.193	25.219	20438.0	-15041.0	-12640.0	0.000	null	null	null	null	2631	
16:04:34.782	HC-06(00:0C:BF:11:35:3A)	-1.004	-0.009	-0.030	0.061	0.000	-0.061	-167.014	88.193	25.428	20438.0	-15037.0	-12641.0	0.000	null	null	null	null	2631	
16:04:34.860	HC-06(00:0C:BF:11:35:3A)	-1.005	-0.007	-0.029	0.000	-0.061	-0.122	-166.871	88.193	25.675	20448.0	-15046.0	-12628.0	0.000	null	null	null	null	2631	
16:04:34.939	HC-06(00:0C:BF:11:35:3A)	-1.000	-0.006	-0.030	-0.244	0.122	0.183	-166.663	88.193	26.142	20446.0	-15037.0	-12644.0	0.000	null	null	null	null	2631	
16:04:35.006	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.010	-0.031	0.000	-0.061	-0.061	-166.668	88.193	26.268	20450.0	-15034.0	-12651.0	0.000	null	null	null	null	2631	
16:04:35.062	HC-06(00:0C:BF:11:35:3A)	-1.003	-0.007	-0.030	0.061	0.000	-0.061	-166.811	88.187	26.252	20446.0	-15034.0	-12649.0	0.000	null	null	null	null	2631	
16:04:35.095	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.009	-0.030	-0.061	0.000	0.000	-166.547	88.187	26.614	20449.0	-15038.0	-12658.0	0.000	null	null	null	null	2631	
16:04:35.143	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.003	0.066	-0.244	-16.113	1.648	-166.685	88.281	26.565	20447.0	-15035.0	-12663.0	0.000	null	null	null	null	2631	
16:04:35.193	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.009	-0.027	0.366	-1.892	0.000	-166.014	88.407	27.301	20427.0	-15040.0	-12671.0	0.000	null	null	null	null	2631	
16:04:35.240	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.007	-0.028	-0.854	-0.061	-0.061	-165.723	88.434	27.708	20392.0	-15028.0	-12691.0	0.000	null	null	null	null	2631	
16:04:35.291	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.006	-0.028	0.732	0.000	0.000	-165.476	88.434	28.054	20390.0	-15036.0	-12690.0	0.000	null	null	null	null	2631	
16:04:35.441	HC-06(00:0C:BF:11:35:3A)	-1.000	-0.007	-0.027	0.610	0.061	-0.183	-165.267	88.429	28.537	20387.0	-15051.0	-12707.0	0.000	null	null	null	null	2631	
16:04:35.490	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.007	-0.020	1.648	0.122	0.183	-165.646	88.429	28.202	20384.0	-15036.0	-12710.0	0.000	null	null	null	null	2631	
16:04:35.550	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.009	-0.036	-2.747	0.000	-0.488	-165.322	88.423	28.499	20393.0	-15053.0	-12687.0	0.000	null	null	null	null	2631	
16:04:35.582	HC-06(00:0C:BF:11:35:3A)	-1.003	-0.009	-0.023	-1.221	0.000	0.000	-164.608	88.418	29.416	20396.0	-15047.0	-12678.0	0.000	null	null	null	null	2631	
16:04:35.661	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.007	-0.028	1.831	0.000	0.244	-165.223	88.423	28.823	20394.0	-15035.0	-12695.0	0.000	null	null	null	null	2631	
16:04:35.684	HC-06(00:0C:BF:11:35:3A)	-1.005	-0.006	-0.030	-0.427	0.122	0.000	-165.784	88.429	28.361	20386.0	-15038.0	-12694.0	0.000	null	null	null	null	2631	
16:04:35.738	HC-06(00:0C:BF:11:35:3A)	-1.000	-0.006	-0.024	0.488	0.000	-0.244	-165.146	88.423	29.053	20388.0	-15050.0	-12679.0	0.000	null	null	null	null	2631	
16:04:35.792	HC-06(00:0C:BF:11:35:3A)	-1.005	-0.007	-0.042	5.005	0.671	-2.441	-163.279	88.396	30.751	20399.0	-15050.0	-12684.0	0.000	null	null	null	null	2631	
16:04:35.836	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.011	-0.028	0.366	0.244	0.977	-163.564	88.198	30.778	20443.0	-15040.0	-12615.0	0.000	null	null	null	null	2631	
16:04:35.878	HC-06(00:0C:BF:11:35:3A)	-1.004	-0.007	-0.033	-0.977	0.305	0.427	-165.526	88.182	28.828	20468.0	-15051.0	-12587.0	0.000	null	null	null	null	2631	
16:04:35.963	HC-06(00:0C:BF:11:35:3A)	-1.004	-0.010	-0.049	-2.808	2.991	1.465	-166.959	88.066	27.515	20480.0	-15041.0	-12615.0	0.000	null	null	null	null	2631	
16:04:35.987	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.006	-0.026	4.395	0.122	-0.549	-167.932	88.066	26.554	20471.0	-15035.0	-12605.0	0.000	null	null	null	null	2631	
16:04:36.029	HC-06(00:0C:BF:11:35:3A)	-1.001	-0.008	-0.044	-1.221	-0.061	0.488	-167.778	88.072	26.466	20460.0	-15056.0	-12579.0	0.000	null	null	null	null	2631	
16:04:36.133	HC-06(00:0C:BF:11:35:3A)	-1.003	-0.006	-0.020	1.465	-0.061	-1.099	-167.800	88.077	26.675	20470.0	-15070.0	-12541.0	0.000	null	null	null	null	2631	
16:04:36.176	HC-06(00:0C:BF:11:35:3A)	-1.007	-0.010	-0.032	-0.793	0.305	0.061	-166.860	88.044	27.164	20470.0	-15109.0	-12459.0	0.000	null	null	null	null	2631	
16:04:36.238	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.005	0.027	14.465	19.592	-1.953	-166.761	87.896	26.966	20464.0	-15125.0	-12376.0	0.000	null	null	null	null	2631	
16:04:36.281	HC-06(00:0C:BF:11:35:3A)	-1.002	-0.009	-0.048	-3.113	2.136	-0.061	-166.987	87.726	26.466	20504.0	-15180.0	-12214.0	0.000	null	null	null	null	2631	
16:04:36.326	HC-06(00:0C:BF:11:35:3A)	-1.000	-0.009	-0.032	9.583	1.709	-0.427	-166.849	87.693	26.488	20525.0	-15202.0	-12111.0	0.000	null	null	null	null	2631	
16:04:36.385	HC-06(00:0C:BF:11:35:3A)	-1.004	-0.010	-0.055	-10.254	0.305	-0.061	-167.355	87.457	26.005	20575.0	-15243.0	-11969.0	0.000	null	null	null	null	2631	
16:04:36.432	HC-06(00:0C:BF:11:35:3A)	-1.000	-0.010	-0.038	8.545	0.000	-0.732	-166.937	87.462	26.609	20610.0	-15211.0	-12016.0	0.000	null	null	null	null	2631	
16:04:36.477	HC-06(00:0C:BF:11:35:3A)	-0.995	-0.012	-0.042	-5.249	0.061	0.244	-166.844	87.462	26.625	20614.0	-15219.0	-12001.0	0.000	null	null	null	null	2631	
16:04:36.537	HC-06(00:0C:BF:11:35:3A)	-1.005	-0.005	-0.013	8.118	0.122	-0.183	-166.580	87.468	26.834	20621.0	-15215.0	-11982.0	0.000	null	null	null	null	2631	
